status,collision_index,collision_year,collision_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_severity
Unvalidated,2024010507751,,,1.0,1.0,2,2.0,64,9,0.0,0,1,0,0.0,9,1.0,2,E01002078,-1,3
Unvalidated,2024631429097,2024.0,631429097,2.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,9,3.0,8,W01000596,3,3
Unvalidated,2024141404551,2024.0,141404551,1.0,2.0,2,,-1,-1,0.0,0,0,0,0.0,90,1.0,1,E01007714,3,3
Unvalidated,2024302400877,2024.0,302400877,1.0,1.0,2,2.0,39,7,0.0,0,2,0,0.0,9,1.0,7,E01019697,-1,3
Unvalidated,2024501410834,2024.0,501410834,1.0,1.0,3,2.0,11,3,1.0,1,0,0,0.0,0,1.0,3,E01015061,3,3
Unvalidated,2024131412977,2024.0,131412977,2.0,1.1405610352215128,1,2.0,31,6,0.0,0,0,0,0.0,9,1.0,1,E01011667,3,3
Unvalidated,2024010492044,2024.0,010492044,1.0,1.0,1,2.0,35,6,0.0,0,0,0,0.0,9,1.0,2,E01000796,-1,3
Unvalidated,2024302400459,2024.0,302400459,1.0,1.0,1,1.0,31,6,0.0,0,0,0,0.0,5,1.0,8,E01032963,-1,1
Unvalidated,2024211453501,,,1.0,1.0,1,2.0,60,9,0.0,0,0,0,0.0,9,1.0,7,E01029861,3,3
Unvalidated,2024052400698,2024.0,052400698,2.0,2.0,2,1.0,69,10,0.30589015666732644,0,1,0,0.0,9,1.0,3,E01006717,-1,3
Unvalidated,2024141405055,2024.0,141405055,1.0,2.0,2,1.0,19,4,0.0,0,1,0,0.0,9,,9,E01007711,3,3
Unvalidated,2024070484790,2024.0,070484790,1.0,2.0,2,2.0,80,11,0.0,0,1,0,0.0,9,1.0,10,E01012558,-1,3
Unvalidated,2024440102119,2024.0,440102119,2.0,1.0,1,1.0,37,7,0.0,0,0,0,0.0,3,1.0,6,E01023118,-1,3
Unvalidated,2024461439683,2024.0,461439683,1.0,1.0,2,2.0,16,4,0.0,0,1,0,0.0,9,-1.0,-1,-1,7,2
Unvalidated,2024010518278,2024.0,010518278,2.0,4.0,2,2.0,57,9,0.0,0,0,4,0.0,11,1.0,5,E01002613,-1,3
Unvalidated,2024010506666,2024.0,010506666,1.0,1.0,1,1.0,24,5,-0.14508316099214894,0,0,0,0.0,3,1.0,3,E01002401,-1,3
Unvalidated,2024061434541,2024.0,061434541,1.0,1.0,1,1.0,59,9,0.0,0,0,0,0.0,9,1.0,5,E01004890,3,3
Unvalidated,2024430154976,2024.0,430154976,2.0,1.0,1,,41,7,0.0,0,0,0,0.0,1,1.0,4,E01016484,-1,3
Unvalidated,2024010509565,2024.0,010509565,1.0,2.0,2,2.0,18,4,0.0,0,2,0,0.0,9,1.0,1,E01000661,-1,3
Unvalidated,2024411433161,2024.0,411433161,1.0,1.0,1,1.0,43,7,0.0,0,0,0,0.0,9,1.0,6,E01023545,3,3
Unvalidated,2024010496347,2024.0,010496347,1.1677719880664554,1.0,1,2.0,39,7,0.0,0,0,0,,9,1.0,5,E01003700,-1,3
Unvalidated,2024421402323,2024.0,421402323,2.0,2.0,1,1.0,61,9,0.0,0,0,0,,9,3.0,6,E01021404,3,3
Unvalidated,2024070109779,,070109779,2.0,3.0566970216700504,2,1.0,0,1,0.0,0,2,0,0.0,9,1.0,10,E01018641,-1,3
Unvalidated,2024471456209,2024.0,471456209,2.0,1.0,1,,63,9,0.0,0,0,0,0.0,9,1.0,7,E01031396,3,3
Unvalidated,2024221406419,2024.0,221406419,1.0,1.0,1,1.0,50,8,0.0,0,0,0,0.0,9,1.0,6,E01010012,3,3
Unvalidated,2024501445700,2024.0,501445700,2.0,1.0,1,2.0,50,8,0.0,0,0,0,0.0,1,1.0,9,E01020038,3,3
Unvalidated,2024401406826,2024.0,401406826,1.0,1.0,2,2.0,52,8,0.0,0,1,0,0.0,9,,2,E01015716,3,3
Unvalidated,2024010499900,2024.0,010499900,1.0,1.0,3,2.0,12,3,5.0,4,0,0,0.0,0,1.0,9,E01003380,-1,3
Unvalidated,2024231402409,2024.0,231402409,1.0,1.0,3,2.0,32,6,9.0,6,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024461412255,2024.0,461412255,2.0,1.0,1,1.0,51,8,-0.08299544121920006,0,0,0,0.0,1,1.0,2,E01016035,3,3
Unvalidated,2024991408256,2024.0,991408256,1.0,1.0,2,2.0,66,10,0.0,0,1,0,,9,3.0,5,-1,3,3
Unvalidated,2024041426002,2024.0,041426002,2.0,3.0,2,2.0,12,3,0.0,0,2,0,0.0,9,1.0,2,E01012579,7,2
Unvalidated,2024122400309,2024.0,122400309,2.0,1.0,1,2.0,58,9,0.0,0,0,0,0.0,9,2.0,10,E01010768,-1,3
Unvalidated,2024421417126,2024.0,421417126,2.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,9,1.0,10,E01021548,3,3
Unvalidated,2024010502919,2024.0,010502919,1.0,1.0,1,1.0,26,6,0.0,0,0,0,0.0,3,1.0,6,E01003852,-1,3
Unvalidated,2024201486114,2024.0,201486114,1.0,1.0,1,1.0,50,8,0.0,0,0,0,0.0,9,1.0,2,E01009885,3,3
Unvalidated,2024061453672,2024.0,061453672,1.0,1.0,1,1.0,52,8,0.0,0,0,0,0.0,5,1.0,1,E01005108,3,3
Unvalidated,2024501451778,2024.0,,1.0,1.0,1,1.0,54,8,0.0,0,0,0,0.0,9,3.0,6,E01020063,3,3
Unvalidated,2024451409612,2024.0,451409612,1.0,2.0,1,2.0,27,6,0.0,0,0,0,0.0,9,1.0,5,E01002489,3,3
Unvalidated,2024070463500,2024.0,070463500,2.0,2.0,1,1.0,51,8,0.0,0,0,0,0.0,9,1.0,1,E01007155,-1,3
Unvalidated,2024161439443,2024.0,161439443,2.0,2.0,1,1.0,59,9,0.0,0,0,0,0.0,9,3.0,6,E01012987,1,1
Unvalidated,2024332400476,2024.0,332400476,2.0,2.0,3,2.0,52,8,9.0,5,-1,0,-1.0,0,1.0,8,E01025626,3,3
Unvalidated,2024471402219,2024.0,471402219,1.0,1.0,3,1.0,22,5,5.0,3,0,0,2.0,0,1.0,7,E01016946,3,3
Unvalidated,2024401425259,2024.0,401425259,2.0,4.0,2,2.0,25,5,0.0,0,1,0,0.0,9,1.0,7,E01017584,3,3
Unvalidated,2024411415823,2024.0,411415823,1.0,1.0,1,1.0,30,6,0.0,0,0,0,0.0,9,3.0,7,E01023598,3,3
Unvalidated,2024010487832,2024.0,010487832,1.0,1.0,1,1.0,46,8,0.0,0,0,0,0.0,9,1.0,2,E01032562,-1,3
Unvalidated,2024141424051,2024.0,141424051,2.0,5.0,2,2.0,85,11,0.0,0,1,0,0.0,9,1.0,6,E01011182,1,1
Unvalidated,2024041437519,2024.0,041437519,1.0,1.0,1,1.0,18,4,0.0,0,0,0,0.0,9,1.0,5,E01024928,3,3
,2024991435262,2024.0,991435262,1.0,1.0,1,1.0,58,9,0.0,0,0,0,0.0,9,1.0,3,-1,3,3
Unvalidated,2024010491408,2024.0,010491408,1.0,1.0,1,,24,5,0.0,0,0,0,0.0,3,1.0,2,E01003266,-1,3
Unvalidated,2024010499752,2024.0,010499752,1.0,1.0,3,1.0,11,3,10.0,9,0,0,0.0,0,1.0,1,E01001517,-1,2
Unvalidated,2024221435024,2024.0,221435024,2.0,1.0,1,1.0,65,9,0.0,0,0,0,0.0,1,3.0,5,E01028980,3,3
Unvalidated,2024211459632,,211459632,1.0,1.0,1,2.0,49,8,0.0,0,0,0,0.0,9,1.0,9,E01029677,3,3
Unvalidated,2024421445332,2024.0,421445332,1.1100484915647622,1.0,1,1.0,33,6,0.0,0,0,0,0.0,9,1.0,8,E01021690,3,3
Unvalidated,2024101432994,2024.0,101432994,1.0,1.0,3,1.0,12,3,5.0,1,0,0,0.0,0,1.0,4,E01008455,3,3
Unvalidated,2024351429073,2024.0,351429073,1.0,1.0,3,2.0,74,10,10.0,9,0,0,-1.0,0,2.0,10,E01018263,3,3
Unvalidated,2024371438163,2024.0,371438163,1.0,2.0,2,1.0,19,4,0.0,0,1,0,0.0,9,1.0,2,E01030023,3,3
Unvalidated,2024522402252,2024.0,522402252,1.0,1.0,1,2.0,40,7,0.0,0,0,0,0.0,1,1.0,7,E01006685,-1,3
Unvalidated,2024061444958,2024.0,061444958,1.0,1.0,3,1.0,45,7,6.0,8,0,0,0.0,0,1.0,9,E01005835,3,3
Unvalidated,2024411407580,2024.0,411407580,0.8059768017223309,1.0,1,,70,10,0.08909162466871118,0,0,0,0.0,9,1.0,8,E01023486,3,3
Unvalidated,2024430124634,2024.0,430124634,2.0,1.0,1,1.0,76,11,0.0,0,0,0,0.0,1,1.0,10,E01028656,-1,3
Unvalidated,2024221404357,2024.0,221404357,1.0,1.0,2,1.0,17,4,0.0,0,1,0,0.0,9,2.0,2,E01029007,3,3
Unvalidated,2024070157448,2024.0,070157448,1.0,1.0,3,2.0,26,6,5.0,1,0,0,0.0,0,1.0,3,E01018746,-1,3
Unvalidated,2024451454542,2024.0,451454542,1.0,1.0,1,1.0,59,9,0.0,0,0,0,0.0,9,2.0,8,E01030877,3,3
Unvalidated,2024201413500,2024.0,201413500,1.0,3.0,2,1.0,14,3,0.0,0,2,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024141400602,2024.0,141400602,1.0,1.0,1,,75,10,0.16747580032963647,0,0,0,,9,-1.0,-1,-1,3,3
Unvalidated,2024471443250,2024.0,471443250,1.0,1.0,1,1.0,61,9,0.0,0,0,0,0.0,1,3.0,7,E01031660,5,2
Unvalidated,2024340WN1422,2024.0,340WN1422,1.9737103413118775,1.0,1,2.0,58,9,0.0,0,-1,0,0.0,9,1.0,2,E01027214,3,3
Unvalidated,2024520402026,2024.0,520402026,1.0,4.0,2,2.0,15,3,0.0,0,2,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024440117288,2024.0,440117288,2.0,2.0,1,1.0,38,7,0.0,0,0,0,0.0,19,1.0,9,E01030890,-1,3
Unvalidated,2024101428566,2024.0,101428566,2.0,3.142956701203949,2,2.0,62,9,0.0,0,2,0,0.0,9,1.0,10,E01008371,3,3
Unvalidated,2024302400481,2024.0,302400481,1.0,1.0,1,1.0,28,6,0.0,0,0,0,0.0,1,1.0,1,E01013473,-1,3
Unvalidated,2024302400832,2024.0,302400832,1.0,2.0,1,,35,6,0.0,0,0,0,0.0,9,1.0,9,E01019762,-1,3
Unvalidated,2024622400251,2024.0,622400251,2.0,3.0,2,1.0,8,2,0.0,0,2,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024041398094,2024.0,041398094,2.0,2.0,1,1.0,23,5,0.0,0,0,0,0.0,9,3.0,5,E01025320,3,3
Unvalidated,2024010494631,2024.0,010494631,1.0,1.0,1,2.0,32,6,0.0,0,0,0,0.0,1,1.0,5,E01002801,-1,3
,2024101459032,2024.0,101459032,1.0,1.0,1,1.0,12,3,0.0,0,0,0,0.0,90,-1.0,-1,-1,3,3
Unvalidated,2024311412096,2024.0,311412096,1.0,1.0,3,1.0,31,6,8.0,9,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024201421365,2024.0,201421365,2.0,1.0,1,1.0,42,7,0.0,0,0,0,,1,1.0,5,E01008951,6,2
Unvalidated,2024351395914,2024.0,351395914,2.0,1.0,1,2.0,34,6,0.0,0,0,0,0.0,9,1.0,1,E01015600,3,3
Unvalidated,2024340NN1632,2024.0,340NN1632,1.0,1.0,3,,14,3,5.0,1,-1,0,-1.0,0,-1.0,-1,-1,3,3
Unvalidated,2024302400665,2024.0,302400665,2.0,1.0,1,,19,4,0.0,0,0,0,0.0,1,1.0,1,E01013568,-1,3
Unvalidated,2024421454391,2024.0,421454391,0.8511079330453222,1.0,1,1.0,20,4,-0.03597475305879471,0,0,0,0.0,9,1.0,8,E01021257,3,3
Unvalidated,2024311444347,2024.0,311444347,2.0,1.0,1,1.0,52,8,0.0,0,0,0,0.0,9,1.0,9,E01013985,3,3
Unvalidated,2024161453475,2024.0,161453475,2.0,2.0,1,2.0,29,6,0.0,0,0,0,0.0,9,3.0,7,E01013290,3,3
Unvalidated,2024041451144,2024.0,041451144,1.0,1.0,2,2.0,10,2,0.0,0,1,0,,9,1.0,1,E01025298,3,3
Unvalidated,2024411429131,2024.0,411429131,2.0,2.0,1,2.0,37,7,0.0,0,0,0,0.0,9,1.0,9,E01023674,3,3
Unvalidated,2024311413717,2024.0,311413717,2.0,1.0,1,1.0,34,6,0.0,0,0,0,0.0,1,-1.0,-1,-1,3,3
Unvalidated,2024302400051,2024.0,,1.0,1.0,3,2.0,28,6,9.0,9,0,0,0.0,0,1.0,1,E01019488,-1,3
Unvalidated,2024340WN3302,2024.0,340WN3302,1.0,2.0,2,1.0,18,4,0.0,0,-1,0,0.0,9,1.0,1,E01027199,3,3
Unvalidated,2024010518064,2024.0,010518064,1.0,1.0,1,2.0,40,7,0.0,0,0,0,0.0,9,1.0,3,E01000088,-1,3
Unvalidated,2024010516620,2024.0,010516620,2.0,2.0,2,2.0,49,8,0.0,0,1,0,0.0,9,1.0,1,E01002038,-1,3
Unvalidated,2024471430303,2024.0,471430303,1.0,1.0,1,1.0,49,8,0.0,0,0,0,0.0,4,1.0,10,E01031649,7,2
Unvalidated,2024311394545,2024.0,311394545,2.134097750582335,2.0,2,1.0,56,9,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024411419729,2024.0,411419729,2.0,1.0,1,1.0,52,8,0.0,0,0,0,0.0,9,1.0,4,E01023899,3,3
Unvalidated,2024440121131,2024.0,440121131,2.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,1,1.0,4,E01017217,-1,3
Unvalidated,2024010505316,,010505316,1.0,1.0,1,2.0,50,8,0.0,0,0,0,0.0,9,1.0,5,E01003742,-1,3
Unvalidated,2024451427320,2024.0,451427320,1.0,2.0,2,2.0,81,11,0.0,0,1,0,0.0,9,3.0,10,E01024453,3,3
Unvalidated,2024010503932,2024.0,010503932,1.0,1.0,1,1.0,23,5,0.0,0,0,0,0.0,4,,8,E01000136,-1,3
Unvalidated,2024622400327,2024.0,622400327,1.030243028785526,1.0,3,2.0,83,11,5.0,1,0,0,0.0,0,-1.0,-1,-1,-1,3
Unvalidated,2024302400721,2024.0,302400721,2.0,2.0,1,1.0,65,9,0.0,0,0,0,0.0,9,1.0,2,E01013581,-1,3
Unvalidated,2024461404699,2024.0,461404699,2.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,9,1.0,4,E01024284,3,3
Unvalidated,2024547117624,2024.0,547117624,1.0,1.0,1,2.0,40,7,0.0,0,0,0,0.0,9,3.0,10,E01028746,-1,3
Unvalidated,2024501393708,2024.0,501393708,1.0,1.0,1,,77,11,0.0,0,0,0,0.0,9,3.0,3,E01019005,3,3
Unvalidated,2024461460473,2024.0,461460473,1.0,1.0,2,2.0,28,6,0.0,0,0,4,0.0,11,3.0,8,E01024043,3,3
Unvalidated,2024010486863,2024.0,010486863,1.0,1.0,1,1.0,46,8,0.0,0,0,0,0.0,8,1.0,5,E01002616,-1,3
Unvalidated,2024991420873,2024.0,991420873,1.0,1.0,2,2.0,54,8,0.0,0,1,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024311406883,2024.0,311406883,1.0,1.0,3,1.0,62,9,5.0,4,0,0,0.0,0,1.0,7,E01028018,3,3
Unvalidated,2024340WN0062,2024.0,340WN0062,2.0,2.0,1,1.0,41,7,0.0,0,-1,0,0.0,9,1.0,10,E01027266,3,3
Unvalidated,2024302400966,2024.0,302400966,2.0,0.7134650808247567,1,1.0,62,9,0.0,0,0,0,0.0,5,2.0,10,E01033533,-1,2
Unvalidated,2024332400517,2024.0,,2.0,2.0,1,1.0,75,10,0.0,0,-1,0,0.0,9,3.0,5,E01026249,-1,2
Unvalidated,2024520401591,2024.0,520401591,2.0,1.0,1,1.0,19,4,0.0,0,0,0,0.0,3,1.0,4,E01029329,-1,3
Unvalidated,2024161442867,2024.0,161442867,2.0,1.0,1,1.0,64,9,0.0,0,0,0,0.0,1,1.0,5,E01012964,3,3
Unvalidated,2024440074815,2024.0,440074815,1.0,1.0,1,1.0,32,6,0.0,0,0,0,0.0,3,1.0,3,E01023018,-1,3
Unvalidated,2024461457810,2024.0,461457810,2.0,4.0,2,1.0,16,4,0.0,0,2,0,0.0,9,1.0,10,E01024474,3,3
Unvalidated,2024010509704,2024.0,010509704,1.0,1.0,2,1.0,3,1,0.0,0,0,4,0.0,11,1.0,2,E01001110,-1,3
,2024451408458,2024.0,451408458,1.0,1.0,3,1.0,37,7,10.0,5,0,0,2.0,0,1.0,9,E01030685,3,3
Unvalidated,2024221447213,,221447213,1.0,1.0,2,2.0,71,10,0.0,0,1,0,0.0,9,,6,E01028851,3,3
Unvalidated,2024542600024,2024.0,542600024,2.0,1.0,1,2.0,58,9,0.0,0,0,0,0.0,9,3.0,6,E01031991,-1,3
Unvalidated,2024131428869,2024.0,131428869,2.0,2.0,2,2.0,64,9,0.0,0,2,0,0.0,8,1.0,1,E01011101,3,3
Unvalidated,2024340WN3302,2024.0,340WN3302,2.0,3.0,2,9.0,18,4,0.0,0,-1,0,0.0,9,1.0,5,E01027134,3,3
Unvalidated,2024010508246,2024.0,010508246,2.0,1.0,1,1.0,36,7,0.0,0,0,0,0.0,3,1.0,6,E01001295,-1,3
,2024440159491,2024.0,440159491,1.0,1.8441150325902806,2,2.0,10,2,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024041446586,2024.0,041446586,2.0,3.0,2,2.0,71,10,0.0,0,1,0,0.0,9,1.0,8,E01025241,3,3
Unvalidated,2024211458152,2024.0,211458152,1.0,1.0,1,2.0,33,6,0.0,0,0,0,0.0,9,1.0,2,E01014359,3,3
Unvalidated,2024201455123,2024.0,201455123,1.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024010514775,2024.0,010514775,1.0,1.0,1,1.0,41,7,0.0,0,0,0,0.0,3,1.0,8,E01003818,-1,3
Unvalidated,2024302400822,2024.0,302400822,2.0,2.0,2,-1.0,0,1,0.0,0,2,0,0.0,9,3.0,9,E01019599,-1,3
Unvalidated,2024122400582,2024.0,122400582,1.0,1.0,3,2.0,81,11,6.0,9,0,0,0.0,0,1.0,9,E01011398,-1,3
Unvalidated,2024991443418,,991443418,1.0,1.0,1,1.0,34,6,0.0,0,0,0,0.0,9,-1.0,-1,-1,3,3
Unvalidated,2024411450354,2024.0,411450354,2.0,1.0,1,2.0,53,8,0.37264777933108967,0,0,0,0.0,9,1.0,5,E01023542,3,3
Unvalidated,2024501429685,2024.0,501429685,2.0,3.0,2,1.0,12,3,0.0,0,0,0,0.0,19,2.0,6,E01018983,3,3
Unvalidated,2024061435629,2024.0,061435629,1.0,2.0,2,2.0,58,9,0.06453185738768497,0,1,0,0.0,9,1.0,10,E01005849,3,3
Unvalidated,2024451408505,2024.0,451408505,2.0,1.0,1,1.0,56,9,0.0,0,0,0,0.0,1,2.0,9,E01030760,3,3
Unvalidated,2024991432419,2024.0,,2.0,2.0,1,2.0,18,4,0.0,0,0,0,0.0,9,1.0,1,-1,3,3
Unvalidated,2024430055896,2024.0,430055896,2.0,1.0,1,1.0,50,8,0.0,0,0,0,0.0,8,1.0,10,E01023851,-1,3
Unvalidated,2024501448744,,501448744,1.0,2.0,2,1.0,21,5,0.0,0,1,0,0.0,9,3.0,4,E01018908,3,3
Unvalidated,2024430077152,2024.0,430077152,2.0,2.0,2,1.0,60,9,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024371413776,2024.0,371413776,2.0,2.0,1,1.0,22,5,0.0,0,0,0,0.0,9,1.0,5,E01030105,3,3
Unvalidated,2024131412313,2024.0,131412313,2.0,1.0,1,1.0,42,7,0.0,0,0,0,,1,1.0,8,E01011714,3,3
Unvalidated,2024211402735,2024.0,211402735,1.0971100230199198,1.0,1,1.0,39,7,0.0,0,0,0,0.0,9,1.0,10,E01029684,3,3
Unvalidated,2024041431048,2024.0,041431048,1.0,1.0,1,1.0,20,4,0.0,0,0,0,0.0,97,1.0,1,E01012641,6,2
Unvalidated,2024201482162,2024.0,201482162,1.0,1.0,1,1.0,63,9,0.0,0,0,0,0.0,9,1.0,10,E01010257,3,3
Unvalidated,2024221454870,2024.0,221454870,2.0,2.0,2,2.0,72,10,0.0,0,1,0,0.0,9,1.0,1,E01032368,3,3
Unvalidated,2024531395315,2024.0,531395315,2.0,1.0,1,1.0,75,10,0.0,0,0,0,0.0,9,,1,E01011626,3,3
Unvalidated,2024340NN0282,2024.0,340NN0282,2.0,1.0,1,2.0,33,6,0.0,0,-1,0,0.0,9,1.0,9,E01032965,3,3
Unvalidated,2024351400290,2024.0,351400290,2.0,1.0,1,1.0,37,7,0.0,0,0,0,0.0,1,1.0,6,E01017973,3,3
Unvalidated,2024332400464,2024.0,332400464,2.0,2.0,1,2.0,45,7,0.0,0,-1,0,0.0,9,3.0,9,E01025876,3,3
Unvalidated,2024010498187,2024.0,010498187,1.0,1.0,1,1.0,20,4,-0.1235149920126794,0,0,0,0.0,3,-1.0,-1,-1,-1,3
Unvalidated,2024122400599,2024.0,122400599,2.0,5.0,2,2.0,18,4,0.0,0,2,0,0.0,9,1.0,6,E01027578,-1,2
Unvalidated,202460Q066918,2024.0,60Q066918,2.0,2.0,2,1.0,79,11,0.0,0,1,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024010495013,2024.0,010495013,1.0,1.0,2,2.0,30,6,0.0,0,1,0,0.0,9,1.0,3,E01000465,-1,3
Unvalidated,2024440071239,,440071239,1.0,2.0,2,2.0,19,4,0.0,0,1,0,0.0,9,1.0,10,E01016338,-1,3
Unvalidated,2024131461774,2024.0,131461774,3.0,3.0,2,2.0,23,5,0.0,0,1,0,0.0,9,1.0,3,E01011257,5,2
Unvalidated,2024221466365,2024.0,221466365,1.0,1.0,1,1.0,42,7,0.0,0,0,0,0.0,1,1.0,3,E01014104,5,2
,2024401451104,2024.0,401451104,1.0,2.0,2,2.0,18,4,0.0,0,2,0,0.0,9,3.0,8,E01017496,3,3
Unvalidated,2024041424744,2024.0,041424744,2.0,2.0,2,1.0,25,5,0.0,0,2,0,0.0,9,1.0,7,E01008638,3,3
Unvalidated,2024010491177,2024.0,010491177,1.0,1.0457996549628454,1,1.0,34,6,0.0,0,0,0,0.0,5,2.0,1,E01022045,-1,2
Unvalidated,2024421422403,2024.0,,1.0,1.0,3,2.0,43,7,6.0,9,0,0,0.0,0,2.0,9,E01021899,3,3
Unvalidated,2024430161232,2024.0,430161232,5.0,1.0,1,1.0,43,7,0.0,0,0,0,0.0,19,1.0,5,E01002950,-1,3
Unvalidated,202460Q054534,2024.0,60Q054534,1.0,2.0,2,1.0,9,2,0.0,0,2,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024361403574,2024.0,361403574,1.0,1.0,1,1.0,27,6,0.0,0,0,0,0.0,9,3.0,5,E01026493,3,3
Unvalidated,2024061430929,2024.0,061430929,1.0,1.0,1,1.0,55,8,0.0,0,0,0,0.0,8,1.0,1,E01005947,6,2
Unvalidated,2024010500741,2024.0,010500741,1.1641641711262412,1.0,1,1.0,26,6,0.0,0,0,0,0.0,90,1.0,4,E01001176,-1,3
Unvalidated,2024010515910,2024.0,010515910,1.0,1.0,1,2.0,58,9,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024201402616,2024.0,201402616,1.0,1.0,3,2.0,14,3,1.0,3,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024461432828,2024.0,461432828,1.0,1.1010665053357922,1,1.0,79,11,0.0,0,0,0,0.0,9,1.0,7,E01024592,3,3
Unvalidated,2024540352324,2024.0,540352324,2.0,1.0,1,1.0,65,9,0.0,0,0,0,0.0,9,1.0,4,E01031895,-1,3
Unvalidated,2024311407628,2024.0,311407628,2.0,1.0,1,1.0,-1,-1,0.0,0,0,0,0.0,3,1.0,10,E01028363,3,3
Unvalidated,2024201455740,2024.0,201455740,1.0,1.0,3,1.0,7,2,5.0,3,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024010494669,2024.0,010494669,1.0,1.0,1,,43,7,0.0,0,0,0,,9,1.0,4,E01001167,-1,3
Unvalidated,2024131414005,2024.0,131414005,4.0,4.0,2,1.0,9,2,0.0,0,2,0,0.0,9,1.0,1,E01011357,3,3
Unvalidated,2024461400766,,461400766,2.0,1.0,1,,16,4,0.0,0,0,0,0.0,2,1.0,7,E01024801,3,3
Unvalidated,2024440024224,2024.0,440024224,1.0,2.0,3,1.0,9,2,5.0,1,0,0,0.0,0,1.0,8,E01022754,-1,3
Unvalidated,2024131439127,2024.0,131439127,1.0,1.0,3,1.0,14,3,0.9989040287464255,9,0,0,2.0,0,1.0,7,E01011569,3,3
,2024501431031,2024.0,501431031,1.0,1.0,1,1.0,24,5,0.0,0,0,0,0.0,9,3.0,5,E01018943,3,3
Unvalidated,2024501428790,2024.0,501428790,2.0,1.0,1,1.0,33,6,0.0,0,0,0,0.0,9,1.0,5,E01020123,3,3
Unvalidated,2024631399672,2024.0,631399672,1.0,1.0,1,1.0,80,11,0.0,0,0,0,0.0,9,3.0,4,W01000602,3,3
Unvalidated,2024522401305,2024.0,522401305,1.0,1.0,1,1.0,65,9,0.0,0,0,0,0.0,9,1.0,1,E01014706,-1,3
Unvalidated,2024631457850,2024.0,631457850,1.0,1.0,1,1.0,17,4,0.0,0,0,0,0.0,9,3.0,6,W01000524,3,3
Unvalidated,2024122400253,2024.0,122400253,1.0,1.0,1,1.0,54,8,0.0,0,0,0,0.0,9,-1.0,-1,-1,-1,3
Unvalidated,2024471396457,2024.0,471396457,2.0,2.0,2,2.0,20,4,0.0,0,0,4,0.0,11,1.0,1,E01021015,3,3
Unvalidated,2024411463337,2024.0,411463337,1.0,1.0,1,,59,9,0.0,0,0,0,0.0,9,3.0,8,E01023625,3,3
Unvalidated,2024010508736,2024.0,,1.0,2.0,2,2.0,41,7,0.0,0,0,0,0.0,4,1.0,8,E01003001,-1,3
Unvalidated,2024361403184,2024.0,361403184,2.0,1.0,2,2.0,60,9,0.0,0,2,0,0.0,9,,10,E01028810,3,3
Unvalidated,2024371417116,2024.0,371417116,1.0,1.0,3,2.0,39,7,5.0,9,0,0,0.0,0,2.0,4,E01030244,7,2
Unvalidated,2024201443309,2024.0,201443309,1.0,1.0,3,2.0,81,11,1.0,1,0,0,0.0,0,-1.0,-1,-1,3,3
Unvalidated,2024411427777,2024.0,411427777,1.0,1.0,1,,20,4,0.0,0,0,0,0.0,3,1.0,7,E01023863,3,3
Unvalidated,2024361435074,2024.0,361435074,2.0,1.0,1,1.0,50,8,0.0,0,0,0,0.0,1,1.0,4,E01026640,6,2
Unvalidated,2024010517582,2024.0,010517582,2.0,1.0,1,1.0,41,7,0.0,0,0,0,0.0,3,1.0,6,E01002200,-1,3
Unvalidated,2024010487879,2024.0,010487879,1.0,2.0,1,2.0,32,6,0.0,0,0,0,0.0,9,1.0,3,E01002104,-1,3
Unvalidated,2024221410109,2024.0,221410109,1.0,0.9889296611717894,1,,22,5,0.0,0,0,0,,9,1.0,3,E01033246,3,3
Unvalidated,2024520400853,2024.0,520400853,2.0,3.0,2,2.0,47,8,0.0,0,1,0,0.0,9,3.0,6,E01029021,-1,3
